transaction_id,transaction_date,category,merchant,amount,txn_type,year_month,day_of_week,month_name
614,2025-02-02,Dining,Domino's,-130.0,debit,2025-02,Sunday,Feb 2025
615,2025-02-02,Shopping,Amazon,-912.36,debit,2025-02,Sunday,Feb 2025
616,2025-02-03,Dining,Swiggy,-368.45,debit,2025-02,Monday,Feb 2025
617,2025-02-03,Entertainment,Spotify,-185.28,debit,2025-02,Monday,Feb 2025
618,2025-02-03,Dining,Swiggy,-153.81,debit,2025-02,Monday,Feb 2025
619,2025-02-04,Groceries,Local Kirana,-187.04,debit,2025-02,Tuesday,Feb 2025
620,2025-02-04,Dining,Domino's,-280.64,debit,2025-02,Tuesday,Feb 2025
621,2025-02-05,Groceries,BigBasket,-321.28,debit,2025-02,Wednesday,Feb 2025
622,2025-02-05,Groceries,Local Kirana,-176.52,debit,2025-02,Wednesday,Feb 2025
623,2025-02-05,Groceries,BigBasket,-651.01,debit,2025-02,Wednesday,Feb 2025
624,2025-02-05,Rent,Landlord Transfer,-8582.46,debit,2025-02,Wednesday,Feb 2025
625,2025-02-05,Dining,Cafe Coffee Day,-395.86,debit,2025-02,Wednesday,Feb 2025
626,2025-02-07,Entertainment,BookMyShow,-466.01,debit,2025-02,Friday,Feb 2025
627,2025-02-07,Groceries,Reliance Fresh,-375.71,debit,2025-02,Friday,Feb 2025
628,2025-02-07,Utilities,Airtel Broadband,-556.43,debit,2025-02,Friday,Feb 2025
629,2025-02-07,Transport,Uber,-96.91,debit,2025-02,Friday,Feb 2025
630,2025-02-08,Entertainment,PVR Cinemas,-154.41,debit,2025-02,Saturday,Feb 2025
631,2025-02-08,Shopping,Local Store,-1460.31,debit,2025-02,Saturday,Feb 2025
632,2025-02-08,Shopping,Myntra,-791.69,debit,2025-02,Saturday,Feb 2025
633,2025-02-09,Groceries,Reliance Fresh,-689.65,debit,2025-02,Sunday,Feb 2025
634,2025-02-09,Shopping,Myntra,-1084.92,debit,2025-02,Sunday,Feb 2025
635,2025-02-10,Shopping,Myntra,-605.47,debit,2025-02,Monday,Feb 2025
636,2025-02-10,Groceries,Local Kirana,-284.27,debit,2025-02,Monday,Feb 2025
637,2025-02-10,Dining,Domino's,-206.43,debit,2025-02,Monday,Feb 2025
638,2025-02-11,Groceries,BigBasket,-671.99,debit,2025-02,Tuesday,Feb 2025
639,2025-02-11,Dining,McDonalds,-128.71,debit,2025-02,Tuesday,Feb 2025
640,2025-02-11,Dining,Domino's,-317.03,debit,2025-02,Tuesday,Feb 2025
641,2025-02-11,Groceries,Local Kirana,-316.72,debit,2025-02,Tuesday,Feb 2025
642,2025-02-12,Groceries,Local Kirana,-398.43,debit,2025-02,Wednesday,Feb 2025
643,2025-02-12,Groceries,DMart,-342.89,debit,2025-02,Wednesday,Feb 2025
644,2025-02-13,Shopping,Unknown,-1230.84,debit,2025-02,Thursday,Feb 2025
645,2025-02-13,Groceries,DMart,-522.65,debit,2025-02,Thursday,Feb 2025
646,2025-02-13,Education,Coursera,-968.43,debit,2025-02,Thursday,Feb 2025
647,2025-02-14,Groceries,Reliance Fresh,-299.68,debit,2025-02,Friday,Feb 2025
648,2025-02-14,Groceries,BigBasket,-456.2,debit,2025-02,Friday,Feb 2025
649,2025-02-14,Utilities,Jio Recharge,-762.35,debit,2025-02,Friday,Feb 2025
650,2025-02-14,Dining,McDonalds,-103.31,debit,2025-02,Friday,Feb 2025
651,2025-02-14,Groceries,Reliance Fresh,-683.12,debit,2025-02,Friday,Feb 2025
652,2025-02-15,Dining,Cafe Coffee Day,-260.51,debit,2025-02,Saturday,Feb 2025
653,2025-02-16,Dining,Zomato,-264.69,debit,2025-02,Sunday,Feb 2025
654,2025-02-16,Dining,McDonalds,-252.57,debit,2025-02,Sunday,Feb 2025
655,2025-02-16,Groceries,Reliance Fresh,-321.68,debit,2025-02,Sunday,Feb 2025
656,2025-02-17,Transport,Metro Card,-375.83,debit,2025-02,Monday,Feb 2025
657,2025-02-17,Shopping,Flipkart,-410.11,debit,2025-02,Monday,Feb 2025
658,2025-02-17,Healthcare,Local Clinic,-750.87,debit,2025-02,Monday,Feb 2025
659,2025-02-17,Entertainment,PVR Cinemas,-217.15,debit,2025-02,Monday,Feb 2025
660,2025-02-18,Dining,Zomato,-347.35,debit,2025-02,Tuesday,Feb 2025
661,2025-02-18,Dining,McDonalds,-185.37,debit,2025-02,Tuesday,Feb 2025
662,2025-02-19,Groceries,DMart,-177.62,debit,2025-02,Wednesday,Feb 2025
663,2025-02-19,Transport,Ola,-341.44,debit,2025-02,Wednesday,Feb 2025
664,2025-02-20,Entertainment,Netflix,-493.42,debit,2025-02,Thursday,Feb 2025
665,2025-02-20,Utilities,Electricity Board,-519.49,debit,2025-02,Thursday,Feb 2025
666,2025-02-20,Dining,Unknown,-346.99,debit,2025-02,Thursday,Feb 2025
667,2025-02-21,Groceries,BigBasket,-335.6,debit,2025-02,Friday,Feb 2025
668,2025-02-21,Education,Unknown,-455.89,debit,2025-02,Friday,Feb 2025
669,2025-02-21,Dining,McDonalds,-319.26,debit,2025-02,Friday,Feb 2025
670,2025-02-22,Entertainment,BookMyShow,-350.65,debit,2025-02,Saturday,Feb 2025
671,2025-02-22,Transport,Petrol Pump,-329.1,debit,2025-02,Saturday,Feb 2025
672,2025-02-23,Transport,Petrol Pump,-87.51,debit,2025-02,Sunday,Feb 2025
673,2025-02-24,Groceries,BigBasket,-422.64,debit,2025-02,Monday,Feb 2025
674,2025-02-24,Utilities,Electricity Board,-581.19,debit,2025-02,Monday,Feb 2025
675,2025-02-26,Utilities,Electricity Board,-337.67,debit,2025-02,Wednesday,Feb 2025
676,2025-02-26,Utilities,Airtel Broadband,-772.03,debit,2025-02,Wednesday,Feb 2025
677,2025-02-26,Healthcare,Local Clinic,-980.85,debit,2025-02,Wednesday,Feb 2025
678,2025-02-27,Groceries,Local Kirana,-579.64,debit,2025-02,Thursday,Feb 2025
679,2025-02-27,Groceries,BigBasket,-555.28,debit,2025-02,Thursday,Feb 2025
680,2025-02-27,Entertainment,Spotify,-152.74,debit,2025-02,Thursday,Feb 2025
681,2025-02-27,Dining,Swiggy,-260.27,debit,2025-02,Thursday,Feb 2025
682,2025-02-27,Utilities,Electricity Board,-221.09,debit,2025-02,Thursday,Feb 2025
683,2025-02-28,Groceries,Reliance Fresh,-408.6,debit,2025-02,Friday,Feb 2025
684,2025-02-28,Groceries,BigBasket,-690.31,debit,2025-02,Friday,Feb 2025
685,2025-03-01,Groceries,DMart,-675.38,debit,2025-03,Saturday,Mar 2025
686,2025-03-01,Salary,Employer Inc,59016.73,credit,2025-03,Saturday,Mar 2025
687,2025-03-01,Utilities,Jio Recharge,-938.37,debit,2025-03,Saturday,Mar 2025
688,2025-03-02,Shopping,Local Store,-1384.98,debit,2025-03,Sunday,Mar 2025
689,2025-03-02,Groceries,BigBasket,-428.98,debit,2025-03,Sunday,Mar 2025
690,2025-03-04,Entertainment,BookMyShow,-279.38,debit,2025-03,Tuesday,Mar 2025
691,2025-03-04,Groceries,DMart,-666.49,debit,2025-03,Tuesday,Mar 2025
692,2025-03-04,Dining,Swiggy,-243.07,debit,2025-03,Tuesday,Mar 2025
693,2025-03-04,Dining,Swiggy,-360.12,debit,2025-03,Tuesday,Mar 2025
694,2025-03-05,Groceries,Reliance Fresh,-500.73,debit,2025-03,Wednesday,Mar 2025
695,2025-03-05,Entertainment,Spotify,-280.74,debit,2025-03,Wednesday,Mar 2025
696,2025-03-05,Dining,Cafe Coffee Day,-261.61,debit,2025-03,Wednesday,Mar 2025
697,2025-03-05,Rent,Landlord Transfer,-9223.71,debit,2025-03,Wednesday,Mar 2025
698,2025-03-05,Education,Coursera,-1988.53,debit,2025-03,Wednesday,Mar 2025
699,2025-03-05,Utilities,Electricity Board,-737.25,debit,2025-03,Wednesday,Mar 2025
700,2025-03-06,Utilities,Airtel Broadband,-265.41,debit,2025-03,Thursday,Mar 2025
701,2025-03-06,Utilities,Jio Recharge,-860.23,debit,2025-03,Thursday,Mar 2025
702,2025-03-06,Groceries,DMart,-180.05,debit,2025-03,Thursday,Mar 2025
703,2025-03-06,Dining,Unknown,-359.67,debit,2025-03,Thursday,Mar 2025
704,2025-03-07,Groceries,Local Kirana,-239.11,debit,2025-03,Friday,Mar 2025
705,2025-03-07,Healthcare,Apollo Pharmacy,-693.32,debit,2025-03,Friday,Mar 2025
706,2025-03-08,Groceries,BigBasket,-339.94,debit,2025-03,Saturday,Mar 2025
707,2025-03-09,Groceries,Local Kirana,-455.36,debit,2025-03,Sunday,Mar 2025
708,2025-03-09,Education,Coursera,-1302.86,debit,2025-03,Sunday,Mar 2025
709,2025-03-09,Entertainment,PVR Cinemas,-498.84,debit,2025-03,Sunday,Mar 2025
710,2025-03-09,Dining,Zomato,-337.76,debit,2025-03,Sunday,Mar 2025
711,2025-03-09,Entertainment,BookMyShow,-398.9,debit,2025-03,Sunday,Mar 2025
712,2025-03-09,Entertainment,BookMyShow,-281.56,debit,2025-03,Sunday,Mar 2025
713,2025-03-10,Healthcare,Health Insurance,-898.29,debit,2025-03,Monday,Mar 2025
714,2025-03-10,Shopping,Flipkart,-1111.26,debit,2025-03,Monday,Mar 2025
715,2025-03-10,Education,Unknown,-929.8,debit,2025-03,Monday,Mar 2025
716,2025-03-10,Entertainment,BookMyShow,-494.29,debit,2025-03,Monday,Mar 2025
717,2025-03-10,Dining,Zomato,-195.08,debit,2025-03,Monday,Mar 2025
718,2025-03-11,Utilities,Electricity Board,-200.01,debit,2025-03,Tuesday,Mar 2025
719,2025-03-11,Groceries,Local Kirana,-225.04,debit,2025-03,Tuesday,Mar 2025
720,2025-03-11,Utilities,Airtel Broadband,-843.99,debit,2025-03,Tuesday,Mar 2025
721,2025-03-12,Groceries,DMart,-336.6,debit,2025-03,Wednesday,Mar 2025
722,2025-03-12,Shopping,Amazon,-1022.0,debit,2025-03,Wednesday,Mar 2025
723,2025-03-12,Utilities,Unknown,-961.78,debit,2025-03,Wednesday,Mar 2025
724,2025-03-13,Utilities,Airtel Broadband,-888.85,debit,2025-03,Thursday,Mar 2025
725,2025-03-14,Dining,Swiggy,-163.93,debit,2025-03,Friday,Mar 2025
726,2025-03-15,Groceries,DMart,-442.87,debit,2025-03,Saturday,Mar 2025
727,2025-03-15,Entertainment,Netflix,-472.1,debit,2025-03,Saturday,Mar 2025
728,2025-03-15,Entertainment,Netflix,-376.26,debit,2025-03,Saturday,Mar 2025
729,2025-03-15,Groceries,Local Kirana,-671.87,debit,2025-03,Saturday,Mar 2025
730,2025-03-15,Dining,Domino's,-319.2,debit,2025-03,Saturday,Mar 2025
731,2025-03-15,Entertainment,BookMyShow,-373.28,debit,2025-03,Saturday,Mar 2025
732,2025-03-16,Groceries,DMart,-696.78,debit,2025-03,Sunday,Mar 2025
733,2025-03-16,Transport,Metro Card,-309.34,debit,2025-03,Sunday,Mar 2025
734,2025-03-16,Entertainment,Netflix,-481.69,debit,2025-03,Sunday,Mar 2025
735,2025-03-17,Entertainment,BookMyShow,-169.66,debit,2025-03,Monday,Mar 2025
736,2025-03-17,Dining,Domino's,-204.65,debit,2025-03,Monday,Mar 2025
737,2025-03-17,Shopping,Amazon,-1380.27,debit,2025-03,Monday,Mar 2025
738,2025-03-18,Utilities,Airtel Broadband,-811.5,debit,2025-03,Tuesday,Mar 2025
739,2025-03-19,Transport,Metro Card,-220.75,debit,2025-03,Wednesday,Mar 2025
740,2025-03-19,Education,Udemy,-1146.67,debit,2025-03,Wednesday,Mar 2025
741,2025-03-19,Entertainment,Unknown,-449.79,debit,2025-03,Wednesday,Mar 2025
742,2025-03-19,Shopping,Myntra,-946.96,debit,2025-03,Wednesday,Mar 2025
743,2025-03-19,Groceries,Local Kirana,-281.37,debit,2025-03,Wednesday,Mar 2025
744,2025-03-19,Utilities,Electricity Board,-367.3,debit,2025-03,Wednesday,Mar 2025
745,2025-03-21,Groceries,DMart,-365.08,debit,2025-03,Friday,Mar 2025
746,2025-03-21,Transport,Petrol Pump,-387.84,debit,2025-03,Friday,Mar 2025
747,2025-03-21,Shopping,Amazon,-971.19,debit,2025-03,Friday,Mar 2025
748,2025-03-21,Groceries,BigBasket,-667.25,debit,2025-03,Friday,Mar 2025
749,2025-03-21,Groceries,Local Kirana,-693.8,debit,2025-03,Friday,Mar 2025
750,2025-03-21,Shopping,Myntra,-1179.22,debit,2025-03,Friday,Mar 2025
751,2025-03-21,Education,College Fee,-303.94,debit,2025-03,Friday,Mar 2025
752,2025-03-21,Entertainment,Netflix,-380.57,debit,2025-03,Friday,Mar 2025
753,2025-03-22,Shopping,Flipkart,-343.97,debit,2025-03,Saturday,Mar 2025
754,2025-03-22,Dining,Cafe Coffee Day,-272.03,debit,2025-03,Saturday,Mar 2025
755,2025-03-23,Groceries,DMart,-439.62,debit,2025-03,Sunday,Mar 2025
756,2025-03-23,Transport,Petrol Pump,-216.02,debit,2025-03,Sunday,Mar 2025
757,2025-03-23,Groceries,DMart,-697.18,debit,2025-03,Sunday,Mar 2025
758,2025-03-24,Education,Coursera,-1274.69,debit,2025-03,Monday,Mar 2025
759,2025-03-24,Shopping,Myntra,-554.85,debit,2025-03,Monday,Mar 2025
760,2025-03-24,Dining,McDonalds,-395.45,debit,2025-03,Monday,Mar 2025
761,2025-03-24,Education,College Fee,-578.6,debit,2025-03,Monday,Mar 2025
762,2025-03-25,Utilities,Water Dept,-485.34,debit,2025-03,Tuesday,Mar 2025
763,2025-03-25,Dining,Zomato,-295.45,debit,2025-03,Tuesday,Mar 2025
764,2025-03-25,Entertainment,PVR Cinemas,-403.7,debit,2025-03,Tuesday,Mar 2025
765,2025-03-25,Shopping,Flipkart,-1026.89,debit,2025-03,Tuesday,Mar 2025
766,2025-03-26,Utilities,Airtel Broadband,-735.68,debit,2025-03,Wednesday,Mar 2025
767,2025-03-26,Dining,Zomato,-303.67,debit,2025-03,Wednesday,Mar 2025
768,2025-03-26,Dining,Cafe Coffee Day,-364.58,debit,2025-03,Wednesday,Mar 2025
769,2025-03-27,Groceries,BigBasket,-458.1,debit,2025-03,Thursday,Mar 2025
770,2025-03-27,Transport,Metro Card,-80.97,debit,2025-03,Thursday,Mar 2025
771,2025-03-27,Groceries,Local Kirana,-570.65,debit,2025-03,Thursday,Mar 2025
772,2025-03-28,Utilities,Water Dept,-787.56,debit,2025-03,Friday,Mar 2025
773,2025-03-28,Groceries,DMart,-273.54,debit,2025-03,Friday,Mar 2025
774,2025-03-28,Dining,Cafe Coffee Day,-198.0,debit,2025-03,Friday,Mar 2025
775,2025-03-28,Groceries,BigBasket,-219.45,debit,2025-03,Friday,Mar 2025
776,2025-03-28,Dining,Domino's,-390.46,debit,2025-03,Friday,Mar 2025
777,2025-03-29,Groceries,Reliance Fresh,-527.48,debit,2025-03,Saturday,Mar 2025
778,2025-03-29,Utilities,Water Dept,-643.48,debit,2025-03,Saturday,Mar 2025
779,2025-03-30,Groceries,Local Kirana,-318.44,debit,2025-03,Sunday,Mar 2025
780,2025-03-30,Groceries,DMart,-444.43,debit,2025-03,Sunday,Mar 2025
781,2025-03-30,Groceries,Local Kirana,-175.22,debit,2025-03,Sunday,Mar 2025
782,2025-04-01,Shopping,Local Store,-1476.34,debit,2025-04,Tuesday,Apr 2025
783,2025-04-01,Groceries,BigBasket,-231.39,debit,2025-04,Tuesday,Apr 2025
784,2025-04-01,Transport,Ola,-296.78,debit,2025-04,Tuesday,Apr 2025
785,2025-04-01,Entertainment,Spotify,-215.74,debit,2025-04,Tuesday,Apr 2025
786,2025-04-01,Salary,Employer Inc,60621.09,credit,2025-04,Tuesday,Apr 2025
787,2025-04-02,Entertainment,PVR Cinemas,-397.37,debit,2025-04,Wednesday,Apr 2025
788,2025-04-03,Groceries,Local Kirana,-507.3,debit,2025-04,Thursday,Apr 2025
789,2025-04-03,Groceries,Local Kirana,-367.55,debit,2025-04,Thursday,Apr 2025
790,2025-04-03,Utilities,Water Dept,-735.14,debit,2025-04,Thursday,Apr 2025
791,2025-04-03,Groceries,DMart,-205.35,debit,2025-04,Thursday,Apr 2025
792,2025-04-03,Dining,Domino's,-130.43,debit,2025-04,Thursday,Apr 2025
793,2025-04-04,Transport,Metro Card,-136.71,debit,2025-04,Friday,Apr 2025
794,2025-04-04,Utilities,Electricity Board,-582.3,debit,2025-04,Friday,Apr 2025
795,2025-04-05,Dining,Domino's,-212.7,debit,2025-04,Saturday,Apr 2025
796,2025-04-05,Shopping,Flipkart,-1299.29,debit,2025-04,Saturday,Apr 2025
797,2025-04-05,Rent,Landlord Transfer,-8278.99,debit,2025-04,Saturday,Apr 2025
798,2025-04-06,Groceries,DMart,-653.1,debit,2025-04,Sunday,Apr 2025
799,2025-04-06,Entertainment,Spotify,-200.38,debit,2025-04,Sunday,Apr 2025
800,2025-04-06,Education,Udemy,-1364.6,debit,2025-04,Sunday,Apr 2025
801,2025-04-06,Transport,Ola,-70.05,debit,2025-04,Sunday,Apr 2025
802,2025-04-07,Dining,McDonalds,-242.62,debit,2025-04,Monday,Apr 2025
803,2025-04-07,Transport,Metro Card,-106.3,debit,2025-04,Monday,Apr 2025
804,2025-04-07,Entertainment,BookMyShow,-171.09,debit,2025-04,Monday,Apr 2025
805,2025-04-07,Groceries,DMart,-504.78,debit,2025-04,Monday,Apr 2025
806,2025-04-07,Dining,Zomato,-376.83,debit,2025-04,Monday,Apr 2025
807,2025-04-07,Dining,Swiggy,-389.87,debit,2025-04,Monday,Apr 2025
808,2025-04-08,Groceries,DMart,-328.57,debit,2025-04,Tuesday,Apr 2025
809,2025-04-08,Utilities,Airtel Broadband,-450.28,debit,2025-04,Tuesday,Apr 2025
810,2025-04-08,Groceries,Reliance Fresh,-308.78,debit,2025-04,Tuesday,Apr 2025
811,2025-04-09,Dining,Unknown,-367.02,debit,2025-04,Wednesday,Apr 2025
812,2025-04-09,Healthcare,Health Insurance,-656.44,debit,2025-04,Wednesday,Apr 2025
813,2025-04-10,Transport,Metro Card,-243.38,debit,2025-04,Thursday,Apr 2025
814,2025-04-10,Groceries,BigBasket,-183.83,debit,2025-04,Thursday,Apr 2025
815,2025-04-10,Entertainment,Netflix,-354.02,debit,2025-04,Thursday,Apr 2025
816,2025-04-10,Entertainment,Spotify,-285.22,debit,2025-04,Thursday,Apr 2025
817,2025-04-11,Entertainment,BookMyShow,-308.27,debit,2025-04,Friday,Apr 2025
818,2025-04-11,Transport,Ola,-96.11,debit,2025-04,Friday,Apr 2025
819,2025-04-11,Groceries,Local Kirana,-613.15,debit,2025-04,Friday,Apr 2025
820,2025-04-12,Shopping,Amazon,-1258.95,debit,2025-04,Saturday,Apr 2025
821,2025-04-12,Dining,Cafe Coffee Day,-126.63,debit,2025-04,Saturday,Apr 2025
822,2025-04-12,Shopping,Flipkart,-845.53,debit,2025-04,Saturday,Apr 2025
823,2025-04-12,Utilities,Jio Recharge,-923.33,debit,2025-04,Saturday,Apr 2025
824,2025-04-13,Shopping,Local Store,-525.95,debit,2025-04,Sunday,Apr 2025
825,2025-04-13,Transport,Petrol Pump,-108.56,debit,2025-04,Sunday,Apr 2025
826,2025-04-14,Shopping,Myntra,-1451.44,debit,2025-04,Monday,Apr 2025
827,2025-04-14,Entertainment,Spotify,-194.83,debit,2025-04,Monday,Apr 2025
828,2025-04-14,Groceries,DMart,-276.53,debit,2025-04,Monday,Apr 2025
829,2025-04-14,Entertainment,BookMyShow,-199.03,debit,2025-04,Monday,Apr 2025
830,2025-04-14,Groceries,Local Kirana,-428.76,debit,2025-04,Monday,Apr 2025
831,2025-04-14,Groceries,Reliance Fresh,-212.46,debit,2025-04,Monday,Apr 2025
832,2025-04-14,Groceries,Local Kirana,-321.5,debit,2025-04,Monday,Apr 2025
833,2025-04-14,Utilities,Airtel Broadband,-216.69,debit,2025-04,Monday,Apr 2025
834,2025-04-15,Transport,Ola,-395.55,debit,2025-04,Tuesday,Apr 2025
835,2025-04-15,Utilities,Jio Recharge,-658.52,debit,2025-04,Tuesday,Apr 2025
836,2025-04-15,Entertainment,Spotify,-275.46,debit,2025-04,Tuesday,Apr 2025
837,2025-04-15,Healthcare,Unknown,-143.58,debit,2025-04,Tuesday,Apr 2025
838,2025-04-15,Dining,Domino's,-319.72,debit,2025-04,Tuesday,Apr 2025
839,2025-04-15,Groceries,DMart,-542.74,debit,2025-04,Tuesday,Apr 2025
840,2025-04-16,Groceries,BigBasket,-383.62,debit,2025-04,Wednesday,Apr 2025
841,2025-04-16,Groceries,BigBasket,-505.16,debit,2025-04,Wednesday,Apr 2025
842,2025-04-16,Groceries,Reliance Fresh,-437.42,debit,2025-04,Wednesday,Apr 2025
843,2025-04-16,Groceries,DMart,-546.95,debit,2025-04,Wednesday,Apr 2025
844,2025-04-17,Groceries,DMart,-472.88,debit,2025-04,Thursday,Apr 2025
845,2025-04-17,Entertainment,Spotify,-363.62,debit,2025-04,Thursday,Apr 2025
846,2025-04-19,Transport,Petrol Pump,-146.15,debit,2025-04,Saturday,Apr 2025
847,2025-04-19,Entertainment,PVR Cinemas,-222.17,debit,2025-04,Saturday,Apr 2025
848,2025-04-19,Groceries,Unknown,-650.69,debit,2025-04,Saturday,Apr 2025
849,2025-04-20,Dining,McDonalds,-109.96,debit,2025-04,Sunday,Apr 2025
850,2025-04-20,Utilities,Jio Recharge,-283.9,debit,2025-04,Sunday,Apr 2025
851,2025-04-21,Groceries,Local Kirana,-653.39,debit,2025-04,Monday,Apr 2025
852,2025-04-21,Groceries,Reliance Fresh,-306.12,debit,2025-04,Monday,Apr 2025
853,2025-04-21,Groceries,BigBasket,-206.41,debit,2025-04,Monday,Apr 2025
854,2025-04-21,Dining,Domino's,-106.61,debit,2025-04,Monday,Apr 2025
855,2025-04-21,Groceries,Reliance Fresh,-673.28,debit,2025-04,Monday,Apr 2025
856,2025-04-22,Transport,Uber,-296.72,debit,2025-04,Tuesday,Apr 2025
857,2025-04-22,Transport,Petrol Pump,-344.64,debit,2025-04,Tuesday,Apr 2025
858,2025-04-23,Utilities,Electricity Board,-449.88,debit,2025-04,Wednesday,Apr 2025
859,2025-04-24,Entertainment,Netflix,-275.55,debit,2025-04,Thursday,Apr 2025
860,2025-04-25,Entertainment,BookMyShow,-252.76,debit,2025-04,Friday,Apr 2025
861,2025-04-25,Entertainment,PVR Cinemas,-213.56,debit,2025-04,Friday,Apr 2025
862,2025-04-27,Utilities,Electricity Board,-925.21,debit,2025-04,Sunday,Apr 2025
863,2025-04-28,Shopping,Amazon,-480.38,debit,2025-04,Monday,Apr 2025
864,2025-04-28,Groceries,Reliance Fresh,-490.04,debit,2025-04,Monday,Apr 2025
865,2025-04-28,Entertainment,Unknown,-390.76,debit,2025-04,Monday,Apr 2025
866,2025-04-29,Dining,McDonalds,-286.09,debit,2025-04,Tuesday,Apr 2025
867,2025-04-29,Groceries,Local Kirana,-630.12,debit,2025-04,Tuesday,Apr 2025
868,2025-04-29,Shopping,Flipkart,-1412.55,debit,2025-04,Tuesday,Apr 2025
869,2025-04-30,Entertainment,PVR Cinemas,-316.84,debit,2025-04,Wednesday,Apr 2025
870,2025-04-30,Dining,Zomato,-242.79,debit,2025-04,Wednesday,Apr 2025
871,2025-04-30,Groceries,Local Kirana,-624.95,debit,2025-04,Wednesday,Apr 2025
872,2025-05-01,Shopping,Myntra,-740.68,debit,2025-05,Thursday,May 2025
873,2025-05-01,Groceries,DMart,-529.81,debit,2025-05,Thursday,May 2025
874,2025-05-01,Salary,Employer Inc,50308.77,credit,2025-05,Thursday,May 2025
875,2025-05-01,Utilities,Jio Recharge,-966.06,debit,2025-05,Thursday,May 2025
876,2025-05-01,Dining,Zomato,-384.11,debit,2025-05,Thursday,May 2025
877,2025-05-02,Education,College Fee,-1947.09,debit,2025-05,Friday,May 2025
878,2025-05-02,Education,College Fee,-1073.06,debit,2025-05,Friday,May 2025
879,2025-05-02,Shopping,Flipkart,-1458.37,debit,2025-05,Friday,May 2025
880,2025-05-03,Entertainment,Spotify,-325.75,debit,2025-05,Saturday,May 2025
881,2025-05-03,Entertainment,Netflix,-172.77,debit,2025-05,Saturday,May 2025
882,2025-05-04,Groceries,Local Kirana,-223.85,debit,2025-05,Sunday,May 2025
883,2025-05-04,Entertainment,Unknown,-299.13,debit,2025-05,Sunday,May 2025
884,2025-05-04,Utilities,Electricity Board,-826.92,debit,2025-05,Sunday,May 2025
885,2025-05-05,Rent,Landlord Transfer,-8584.29,debit,2025-05,Monday,May 2025
886,2025-05-05,Shopping,Myntra,-905.7,debit,2025-05,Monday,May 2025
887,2025-05-06,Entertainment,Netflix,-263.61,debit,2025-05,Tuesday,May 2025
888,2025-05-06,Groceries,Local Kirana,-196.94,debit,2025-05,Tuesday,May 2025
889,2025-05-06,Transport,Metro Card,-81.62,debit,2025-05,Tuesday,May 2025
890,2025-05-06,Dining,McDonalds,-245.13,debit,2025-05,Tuesday,May 2025
891,2025-05-06,Groceries,Local Kirana,-207.97,debit,2025-05,Tuesday,May 2025
892,2025-05-07,Dining,Swiggy,-106.38,debit,2025-05,Wednesday,May 2025
893,2025-05-07,Entertainment,Spotify,-379.31,debit,2025-05,Wednesday,May 2025
894,2025-05-07,Groceries,DMart,-689.65,debit,2025-05,Wednesday,May 2025
895,2025-05-07,Shopping,Amazon,-894.65,debit,2025-05,Wednesday,May 2025
896,2025-05-07,Groceries,Reliance Fresh,-674.05,debit,2025-05,Wednesday,May 2025
897,2025-05-08,Utilities,Airtel Broadband,-494.65,debit,2025-05,Thursday,May 2025
898,2025-05-08,Transport,Uber,-139.8,debit,2025-05,Thursday,May 2025
899,2025-05-08,Utilities,Electricity Board,-485.51,debit,2025-05,Thursday,May 2025
900,2025-05-08,Shopping,Amazon,-1336.42,debit,2025-05,Thursday,May 2025
901,2025-05-08,Groceries,Reliance Fresh,-642.36,debit,2025-05,Thursday,May 2025
902,2025-05-09,Groceries,Unknown,-212.85,debit,2025-05,Friday,May 2025
903,2025-05-09,Healthcare,Apollo Pharmacy,-290.83,debit,2025-05,Friday,May 2025
904,2025-05-10,Entertainment,Spotify,-303.18,debit,2025-05,Saturday,May 2025
905,2025-05-10,Entertainment,BookMyShow,-438.8,debit,2025-05,Saturday,May 2025
906,2025-05-10,Utilities,Electricity Board,-821.19,debit,2025-05,Saturday,May 2025
907,2025-05-10,Dining,Cafe Coffee Day,-204.91,debit,2025-05,Saturday,May 2025
908,2025-05-11,Transport,Petrol Pump,-52.34,debit,2025-05,Sunday,May 2025
909,2025-05-11,Dining,Zomato,-221.15,debit,2025-05,Sunday,May 2025
910,2025-05-11,Education,Udemy,-1887.28,debit,2025-05,Sunday,May 2025
911,2025-05-12,Shopping,Flipkart,-851.5,debit,2025-05,Monday,May 2025
912,2025-05-12,Utilities,Electricity Board,-390.04,debit,2025-05,Monday,May 2025
913,2025-05-13,Utilities,Water Dept,-219.45,debit,2025-05,Tuesday,May 2025
914,2025-05-13,Groceries,BigBasket,-283.04,debit,2025-05,Tuesday,May 2025
915,2025-05-13,Dining,Unknown,-397.89,debit,2025-05,Tuesday,May 2025
916,2025-05-13,Dining,Domino's,-115.57,debit,2025-05,Tuesday,May 2025
917,2025-05-13,Entertainment,Spotify,-358.17,debit,2025-05,Tuesday,May 2025
918,2025-05-13,Dining,Swiggy,-253.69,debit,2025-05,Tuesday,May 2025
919,2025-05-14,Dining,Zomato,-274.23,debit,2025-05,Wednesday,May 2025
920,2025-05-14,Education,Coursera,-1483.72,debit,2025-05,Wednesday,May 2025
921,2025-05-14,Entertainment,BookMyShow,-358.18,debit,2025-05,Wednesday,May 2025
922,2025-05-15,Dining,Unknown,-277.38,debit,2025-05,Thursday,May 2025
923,2025-05-15,Groceries,Local Kirana,-584.11,debit,2025-05,Thursday,May 2025
